"Event Name","Event Type","Resource Id","Event Date","Account","Region","Description"
"o2-cloudformation-drift-detected","compliance","SC-203471797812-pp-47dkvrcnu2fno-PeriodicEc2Check-1DZJLBZC2SEPN","2021-04-05T21:41:27.183Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","SC-203471797812-pp-47dkvrcnu2fno-PeriodicElastiCacheCheck-1TZF9ANFF3RJT","2021-04-05T21:41:27.221Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","SC-203471797812-pp-47dkvrcnu2fno-SendEventsEvent-TO1PZR45TZDP","2021-04-05T21:41:27.283Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","SC-203471797812-pp-47dkvrcnu2fno-CustomEventTriggerChecks-FPGGHFX1ZEZ7","2021-04-05T21:41:27.315Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","SC-203471797812-pp-47dkvrcnu2fno","2021-04-05T21:41:27.365Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","qa-vpc-SubnetPrivate2-QRWHOBFWMPUE","2021-04-05T21:41:27.427Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","qa-vpc-SubnetPrivate3-72KVB0Q9LQNP","2021-04-05T21:41:27.477Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","qa-vpc-SubnetPublic1-NFVUBTS96KI1","2021-04-05T21:41:27.509Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","qa-vpc-SubnetPrivate1-1FKYPKFVQ3RNE","2021-04-05T21:41:27.554Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","qa-vpc-SubnetPublic3-1HSGT5310COZ1","2021-04-05T21:41:27.597Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","qa-vpc-SubnetPublic2-2BJGKDR5OMDY","2021-04-05T21:41:27.624Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","qa-vpc","2021-04-05T21:41:27.687Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","SC-203471797812-pp-ci2xdbx3eus2m","2021-04-05T21:41:27.735Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","SC-203471797812-pp-sqf7rx4tdtlny","2021-04-05T21:41:27.781Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","SC-203471797812-pp-pg56jgq42q45u","2021-04-05T21:41:27.867Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-cloudformation-drift-detected","compliance","SC-203471797812-pp-z5kxcygopsepe","2021-04-05T21:41:27.923Z","Cloudticity-Fission-QA","us-west-2","o2-cloudformation-drift-detected"
"o2-iam-user-no-recent-activity","security","debopriyo.chakraborty","2021-04-05T21:42:59.119Z","Cloudticity-Fission-QA","us-west-2","o2-iam-user-no-recent-activity"
"o2-iam-user-no-recent-activity","security","kiran.thoodi","2021-04-05T21:42:59.321Z","Cloudticity-Fission-QA","us-west-2","o2-iam-user-no-recent-activity"
"o2-iam-user-policy-full-admin","security","o2-api-build-user","2021-04-05T21:42:59.816Z","Cloudticity-Fission-QA","us-west-2","Check if full admin privileges policy is assigned to user"
"o2-iam-user-no-recent-activity","security","ranjith.chilaka","2021-04-05T21:43:00.187Z","Cloudticity-Fission-QA","us-west-2","o2-iam-user-no-recent-activity"
"o2-iam-user-no-recent-activity","security","rmv.rotation","2021-04-05T21:43:00.399Z","Cloudticity-Fission-QA","us-west-2","o2-iam-user-no-recent-activity"
"o2-iam-user-original-access-keys","security","rmv.rotation","2021-04-05T21:43:00.459Z","Cloudticity-Fission-QA","us-west-2","o2-iam-user-original-access-keys"
"o2-iam-user-no-recent-activity","security","rmw.rotation","2021-04-05T21:43:00.632Z","Cloudticity-Fission-QA","us-west-2","o2-iam-user-no-recent-activity"
"o2-iam-user-original-access-keys","security","rmw.rotation","2021-04-05T21:43:00.689Z","Cloudticity-Fission-QA","us-west-2","o2-iam-user-original-access-keys"
"o2-iam-user-no-recent-activity","security","rob.williams","2021-04-05T21:43:00.922Z","Cloudticity-Fission-QA","us-west-2","o2-iam-user-no-recent-activity"
"o2-iam-role-policy-full-admin","security","ashish-cross-account","2021-04-05T21:43:01.134Z","Cloudticity-Fission-QA","us-west-2","Check for admin policy for a role"
"o2-iam-role-policy-full-admin","security","O2CoverageReportStack-LoggingcoverageRoleFE962EBD-1F34W3I2JXS3J","2021-04-05T21:43:16.288Z","Cloudticity-Fission-QA","us-west-2","Check for admin policy for a role"
"o2-ec2-unmanaged-instance","compliance","i-0d5406eb368513358","2021-04-06T05:07:47.662Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unmanaged-instance"
"o2-ec2-unmanaged-instance","compliance","i-0981e81a1fe77a01e","2021-04-06T05:07:47.875Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unmanaged-instance"
"o2-ec2-no-asg","availability","i-05d07f3f43c7003c8","2021-04-06T05:11:55.302Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-05d07f3f43c7003c8","2021-04-06T05:11:55.367Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-05d07f3f43c7003c8","2021-04-06T05:11:55.435Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-no-recent-snapshot","compliance","vol-067cb75eb9d15ead9","2021-04-06T05:12:01.329Z","Cloudticity-Fission-QA","us-east-1","o2-ebs-no-recent-snapshot"
"o2-ebs-untagged-volume","compliance","vol-067cb75eb9d15ead9","2021-04-06T05:12:01.426Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-no-asg","availability","i-0272ae404bce861cc","2021-04-06T05:12:08.436Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-no-asg","availability","i-0d5406eb368513358","2021-04-06T05:12:17.188Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-no-asg","availability","i-0981e81a1fe77a01e","2021-04-06T05:12:21.937Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-no-asg","availability","i-0c3c4eb32d975b94e","2021-04-06T05:33:11.484Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-0c3c4eb32d975b94e","2021-04-06T05:33:11.552Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-0c3c4eb32d975b94e","2021-04-06T05:33:11.623Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-no-recent-snapshot","compliance","vol-0be16f18375fe8b8a","2021-04-06T05:33:18.371Z","Cloudticity-Fission-QA","us-east-1","o2-ebs-no-recent-snapshot"
"o2-ebs-untagged-volume","compliance","vol-0be16f18375fe8b8a","2021-04-06T05:33:18.469Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-unmanaged-instance","compliance","i-0c3c4eb32d975b94e","2021-04-06T05:38:00.575Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unmanaged-instance"
"o2-ec2-no-asg","availability","i-029dcfc736dd7a354","2021-04-06T05:41:43.620Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-029dcfc736dd7a354","2021-04-06T05:41:43.664Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-029dcfc736dd7a354","2021-04-06T05:41:43.731Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-no-recent-snapshot","compliance","vol-0ec35bc335202477e","2021-04-06T05:41:51.008Z","Cloudticity-Fission-QA","us-east-1","o2-ebs-no-recent-snapshot"
"o2-ebs-untagged-volume","compliance","vol-0ec35bc335202477e","2021-04-06T05:41:51.105Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-no-asg","availability","i-0c3c4eb32d975b94e","2021-04-06T05:48:28.098Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-unmanaged-instance","compliance","i-039660a8101f239c7","2021-04-06T05:49:21.040Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unmanaged-instance"
"o2-ec2-unmanaged-instance","compliance","i-029dcfc736dd7a354","2021-04-06T05:49:21.270Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unmanaged-instance"
"o2-ec2-unmanaged-instance","compliance","i-05d07f3f43c7003c8","2021-04-06T05:49:21.469Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unmanaged-instance"
"o2-ec2-no-asg","availability","i-029dcfc736dd7a354","2021-04-06T06:06:22.418Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-no-asg","availability","i-01c7cd7403a4f87de","2021-04-06T07:48:55.324Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-01c7cd7403a4f87de","2021-04-06T07:48:55.396Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-01c7cd7403a4f87de","2021-04-06T07:48:55.468Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-no-recent-snapshot","compliance","vol-0c0bbfc39f0c3b866","2021-04-06T07:49:01.340Z","Cloudticity-Fission-QA","us-east-1","o2-ebs-no-recent-snapshot"
"o2-ebs-untagged-volume","compliance","vol-0c0bbfc39f0c3b866","2021-04-06T07:49:01.441Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-unmanaged-instance","compliance","i-01c7cd7403a4f87de","2021-04-06T07:53:30.653Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unmanaged-instance"
"o2-ec2-no-asg","availability","i-049bbbc6f09f14bc6","2021-04-06T09:26:23.674Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-049bbbc6f09f14bc6","2021-04-06T09:26:23.743Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-049bbbc6f09f14bc6","2021-04-06T09:26:23.808Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-no-recent-snapshot","compliance","vol-0b52e494637c89071","2021-04-06T09:26:28.766Z","Cloudticity-Fission-QA","us-east-1","o2-ebs-no-recent-snapshot"
"o2-ebs-untagged-volume","compliance","vol-0b52e494637c89071","2021-04-06T09:26:28.869Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-no-asg","availability","i-08afc34bb27f952fb","2021-04-06T09:33:00.365Z","Cloudticity-Fission-QA","us-west-2","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-08afc34bb27f952fb","2021-04-06T09:33:00.427Z","Cloudticity-Fission-QA","us-west-2","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-08afc34bb27f952fb","2021-04-06T09:33:00.484Z","Cloudticity-Fission-QA","us-west-2","EC2 instance is missing required tags"
"o2-ebs-no-recent-snapshot","compliance","vol-0ee625b73cc73f49a","2021-04-06T09:33:10.208Z","Cloudticity-Fission-QA","us-west-2","o2-ebs-no-recent-snapshot"
"o2-ebs-untagged-volume","compliance","vol-0ee625b73cc73f49a","2021-04-06T09:33:10.312Z","Cloudticity-Fission-QA","us-west-2","Untagged EBS Volume"
"o2-ec2-unmanaged-instance","compliance","i-08afc34bb27f952fb","2021-04-06T09:41:13.132Z","Cloudticity-Fission-QA","us-west-2","o2-ec2-unmanaged-instance"
"o2-ebs-no-recent-snapshot","compliance","vol-0e28d9fec9964b09a","2021-04-06T09:51:08.711Z","Cloudticity-Fission-QA","us-east-1","o2-ebs-no-recent-snapshot"
"o2-ebs-untagged-volume","compliance","vol-0e28d9fec9964b09a","2021-04-06T09:51:08.822Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-no-asg","availability","i-0b61110e23ae5043d","2021-04-06T09:51:16.132Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-0b61110e23ae5043d","2021-04-06T09:51:16.186Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-0b61110e23ae5043d","2021-04-06T09:51:16.253Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ec2-unmanaged-instance","compliance","i-0b61110e23ae5043d","2021-04-06T09:54:14.670Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unmanaged-instance"
"o2-ec2-no-asg","availability","i-06e610d1e18bd1645","2021-04-06T10:04:35.371Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-06e610d1e18bd1645","2021-04-06T10:04:35.433Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-06e610d1e18bd1645","2021-04-06T10:04:35.498Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-no-recent-snapshot","compliance","vol-08ec51c8d169ec8ff","2021-04-06T10:04:40.273Z","Cloudticity-Fission-QA","us-east-1","o2-ebs-no-recent-snapshot"
"o2-ebs-untagged-volume","compliance","vol-08ec51c8d169ec8ff","2021-04-06T10:04:40.401Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-unmanaged-instance","compliance","i-06e610d1e18bd1645","2021-04-06T10:05:14.945Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unmanaged-instance"
"o2-vpc-default-sg-allow-traffic","security","vpc-0b213c34c4237bb3e","2021-04-06T11:34:29.072Z","Cloudticity-Fission-QA","us-east-1","o2-vpc-default-sg-allow-traffic"
"o2-vpc-no-flowlog","compliance","vpc-0b213c34c4237bb3e","2021-04-06T11:34:29.198Z","Cloudticity-Fission-QA","us-east-1","o2-vpc-no-flowlog"
"o2-ec2-no-asg","availability","i-0cd7b0d3959eded1a","2021-04-06T11:41:30.371Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-0cd7b0d3959eded1a","2021-04-06T11:41:30.449Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-0cd7b0d3959eded1a","2021-04-06T11:41:30.520Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-no-recent-snapshot","compliance","vol-0c1fb3c0691ba4023","2021-04-06T11:41:50.138Z","Cloudticity-Fission-QA","us-east-1","o2-ebs-no-recent-snapshot"
"o2-ebs-untagged-volume","compliance","vol-0c1fb3c0691ba4023","2021-04-06T11:41:50.247Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-no-asg","availability","i-092d75a7d5e408006","2021-04-06T11:43:19.255Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-092d75a7d5e408006","2021-04-06T11:43:19.320Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-092d75a7d5e408006","2021-04-06T11:43:19.393Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-no-recent-snapshot","compliance","vol-0ab6f82c0f78b503b","2021-04-06T11:43:27.613Z","Cloudticity-Fission-QA","us-east-1","o2-ebs-no-recent-snapshot"
"o2-ebs-untagged-volume","compliance","vol-0ab6f82c0f78b503b","2021-04-06T11:43:27.721Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-keypair-not-available","compliance","kirantestkeypair","2021-04-06T11:50:26.342Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-keypair-not-available"
"o2-ec2-unused-keypair","compliance","kirantestkeypair","2021-04-06T11:50:26.403Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unused-key-pair"
"o2-security-group-unrestricted-ssh","security","sg-0ba998e694d040630","2021-04-06T11:50:28.565Z","Cloudticity-Fission-QA","us-east-1","A security group has port 22 (SSH) assigned to an open IP range."
"o2-ec2-no-asg","availability","i-02436c6400b052b01","2021-04-06T11:50:34.453Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-02436c6400b052b01","2021-04-06T11:50:34.514Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
"o2-ec2-required-tags","compliance","i-02436c6400b052b01","2021-04-06T11:50:34.561Z","Cloudticity-Fission-QA","us-east-1","EC2 instance is missing required tags"
"o2-ebs-no-recent-snapshot","compliance","vol-0ddf9475383137bb0","2021-04-06T11:50:38.979Z","Cloudticity-Fission-QA","us-east-1","o2-ebs-no-recent-snapshot"
"o2-ebs-untagged-volume","compliance","vol-0ddf9475383137bb0","2021-04-06T11:50:39.080Z","Cloudticity-Fission-QA","us-east-1","Untagged EBS Volume"
"o2-ec2-unmanaged-instance","compliance","i-039660a8101f239c7","2021-04-06T12:45:24.001Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unmanaged-instance"
"o2-ec2-unmanaged-instance","compliance","i-02436c6400b052b01","2021-04-06T12:45:24.155Z","Cloudticity-Fission-QA","us-east-1","o2-ec2-unmanaged-instance"
"o2-ec2-no-asg","availability","i-0f265cd6468969b6b","2021-04-06T16:11:36.291Z","Cloudticity-Fission-QA","us-east-1","Instances without an autoscaling group should be configured for high availability."
"o2-ec2-public-subnet","security","i-0f265cd6468969b6b","2021-04-06T16:11:36.359Z","Cloudticity-Fission-QA","us-east-1","An EC2 instance is deployed in a public subnet"
